clave_municipio,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
27005,118.458511,102.609552,103.148548,130.049709,133.10496,77.861258,304.828034,151.156779,410.759748,179.116295,205.999286,206.83213,315.970831,271.252591,282.452207,466.65111,420.606886,463.476893,1101.93535,545.497437,524.462811,159.069675,246.448821,412.621025
27006,81.91951,71.832937,56.082754,79.258963,150.456443,49.611679,233.799512,135.565808,290.301046,193.984223,145.89548,216.514399,266.068761,276.588494,185.429746,449.95005,447.393843,604.102205,981.766401,381.85122,426.459094,163.559881,297.531365,399.660562
27007,20.052831,31.446449,52.422364,78.272102,136.661262,24.489721,178.325541,26.794102,63.241842,33.098305,65.960559,48.585812,46.479695,55.955596,80.424889,72.846366,332.196475,433.63598,632.995947,254.509819,85.983864,41.881445,219.214965,531.953166
27008,639.543869,1246.497925,1123.933189,1508.20623,2242.609764,529.597438,2623.61148,1159.833183,1190.833852,973.443082,1711.468125,1093.717039,2313.788312,3251.840364,3296.991544,3466.350128,4139.302269,3075.178853,4692.298081,3078.144959,2538.363662,1759.845393,2386.951565,3811.983466
27009,22.567492,33.497859,20.198276,19.189508,77.289571,10.400634,47.21745,13.039604,17.047232,32.8672,25.742407,26.683525,104.076698,67.287528,83.189237,92.744962,179.686479,302.026348,409.968718,375.903503,103.812699,53.649829,516.531798,462.098093
27010,16.497959,22.4644,25.164969,26.466674,46.859108,16.424384,60.497668,28.269996,68.638045,37.187637,21.235569,21.809993,68.470173,46.345295,56.717474,203.623791,150.929301,93.766618,515.612486,108.519856,129.23968,22.475762,58.540361,380.150385
27011,60.146324,66.123603,92.900691,84.089884,219.422664,60.800417,316.501184,105.65987,87.48833,60.804089,33.972247,39.255078,66.935968,299.565609,380.903897,437.889335,1553.153334,740.600563,2424.961285,613.188994,180.083354,125.571968,307.418476,1153.211702
27012,88.042476,76.76866,85.108193,96.177761,229.044106,48.964187,226.177049,70.998978,103.390689,79.175813,89.301956,87.771006,321.196367,448.938728,580.473476,646.319931,957.130093,917.873717,1604.197336,767.163221,460.124377,315.597983,1214.972958,444.920113
27013,9.951283,7.08366,10.076658,9.847461,25.34991,2.373111,39.101155,7.587716,14.254612,10.402695,10.334338,7.144945,24.135101,17.950733,21.466858,80.808866,89.113106,15.872804,563.948394,63.268539,58.15347,10.59504,35.321502,248.978064
27014,121.543575,28.646857,49.200354,77.278058,74.302683,22.764545,88.85021,85.651433,149.400242,32.047085,108.198072,25.679798,21.51396,43.097726,60.120814,66.906759,82.538803,286.188695,265.669838,249.094737,140.688096,64.961174,68.675193,157.340796
27015,128.610357,103.503328,94.726425,143.001516,142.993721,90.774093,227.882444,101.674187,150.330943,138.493005,127.617124,190.823981,796.007899,596.847448,542.707097,895.344035,903.039402,1509.574995,1417.646501,861.98128,418.965425,277.843661,1325.130411,1155.331171
27016,34.89423,30.858384,18.941406,36.51659,25.151372,19.215372,67.55419,35.251494,30.510585,51.04366,54.688536,71.076509,197.076883,146.553636,111.683771,336.123293,231.437085,420.488299,799.767021,544.934488,166.58736,63.994027,653.711203,416.357091
27017,336.684194,631.293947,1219.69563,1386.034368,2380.72526,1114.508565,1720.596881,1441.257349,1483.083201,586.205087,577.052956,1191.748443,1539.175646,1403.647904,1282.210123,2795.063156,3068.909058,2164.443054,6086.196678,1752.519174,1001.786675,801.215555,1567.257741,3223.313464
28001,178.371025,245.810798,62.120547,152.518928,177.038975,322.248704,133.972204,117.915529,1078.581245,285.610889,127.33912,175.115134,72.413617,62.081181,36.318841,188.533492,115.710546,128.707972,45.181125,34.747754,61.771296,29.24427,112.008933,114.693081
28002,1392.508201,303.583801,275.381199,584.638743,500.000656,1044.450941,664.797318,473.867341,1053.477149,635.587699,575.59351,766.331005,733.136017,958.47126,381.10188,660.916902,476.869465,1069.273058,657.746027,941.277893,893.448826,670.460489,1048.064651,959.550772
28003,194.306502,43.380876,71.057877,102.203584,45.445238,113.35834,175.409199,119.688157,246.276224,111.938791,77.310656,191.000642,113.786569,266.39607,67.11023,118.422853,64.884616,114.705923,99.338768,152.063967,125.882713,111.884497,260.424455,75.670743
28004,7.942177,79.020213,56.915537,23.607225,135.274078,97.27489,62.903262,208.49444,99.201512,61.144912,116.272755,60.940121,51.050117,50.412514,36.666329,117.429791,275.492312,90.748281,726.067367,156.314687,74.748065,291.275696,731.136741,29.113527
28005,193.598963,172.321224,33.342215,156.615104,312.122485,537.428232,806.956892,730.529288,742.800578,468.449555,541.228354,551.248682,180.718233,106.829837,105.443419,302.879018,472.174394,452.711876,193.756339,197.19601,326.964414,270.453827,227.47037,120.068159
28006,1.810279,4.440797,4.6081,5.75674,2.590602,29.132158,0.329178,11.764113,28.710649,3.453887,184.490196,2.797184,32.984869,5.428621,0.0,2.549077,37.995127,99.768835,159.228328,88.634734,651.516925,8.465645,3.12552,202.419815
28007,14.797259,18.900051,26.709238,13.510533,18.824488,30.27624,22.825639,52.564677,23.032196,28.203833,5.946368,19.220411,14.282558,42.693494,9.880439,74.855692,24.608626,4.342625,8.451598,3.862529,4.349453,2.97683,48.911221,117.777416
28008,382.635723,338.035163,96.326834,553.779308,356.902107,356.909604,847.441143,1186.711772,1233.686592,770.899369,788.952752,618.94302,864.338385,172.545682,95.157372,144.105275,471.507913,798.454267,370.317101,296.63922,490.071939,716.971071,941.406533,885.003476
28009,11.025798,1.740571,0.0,1.823591,1.906853,15.088035,9.194043,1.989653,16.916175,12.521464,0.0,8.270196,0.414513,0.0,0.0,1.408979,0.0,0.0,1.160315,0.0,0.331509,0.497309,1.409082,0.663039
28010,145.081211,74.142086,19.056754,478.977393,357.580286,675.428331,601.120426,638.74068,1201.412471,389.768006,311.274937,129.253792,55.21876,101.435865,57.418029,43.696538,309.666814,87.400539,146.090031,80.650194,295.820433,130.78189,175.505589,240.003021
28011,7.754814,0.825136,1.402083,16.744523,17.814716,10.242022,9.782852,12.31589,5.466636,30.441945,27.963055,4.907139,4.483609,7.254669,6.864435,3.382379,13.693456,14.933897,56.431195,12.699283,22.85354,729.540226,21.691351,47.045638
28012,660.779415,327.951288,326.241508,673.209805,654.279253,922.28419,433.460387,714.825544,780.091323,864.789687,605.837149,399.513611,599.703365,445.875923,165.878905,489.598808,461.39112,1168.83627,330.639976,438.763078,391.144568,290.175462,360.415013,450.591418
28013,409.564042,125.867428,85.863682,324.428817,425.501541,151.042382,112.257695,172.42961,454.331101,639.741991,104.042623,124.599136,182.729582,128.64306,76.462504,69.385233,145.168627,169.563082,94.201762,80.54896,273.061375,392.803925,100.43613,244.278513
28014,144.404802,310.317445,235.619092,166.453081,365.061917,98.443029,176.630523,238.308121,391.082201,229.877671,142.071577,256.93097,7.337502,40.994931,24.859534,40.450118,17.189332,0.720116,4.07189,3.515088,6.397767,4.30746,252.512737,125.578837
28015,1.127059,2.618616,6.919193,7.324704,2.851043,9.140275,16.069479,4.908913,21.146436,3.559607,2.413916,2.090991,8.224436,87.109642,5.070322,58.342507,46.042357,2.415611,24.585846,1.930119,0.321958,2.010671,7.161884,52.13358
28016,202.471274,250.859152,378.170725,599.433984,664.736614,304.230621,388.869058,728.073201,696.452959,789.659221,513.384611,811.032421,130.329475,136.832001,241.765886,131.014721,281.026436,216.711032,214.974696,295.797354,349.034252,531.339983,497.569071,751.048039
28017,66.317989,12.234757,13.857326,60.712737,41.885729,520.143247,19.043919,17.614372,227.216409,104.151471,711.639316,131.386799,208.567832,27.428159,26.466741,55.828407,113.372319,113.053918,59.497144,36.84759,51.132938,2111.444384,176.780734,1515.850761
28018,288.230584,1113.170087,149.767317,632.412354,367.786083,812.050693,492.625669,678.281037,673.1952,763.810826,273.286404,321.01342,216.958709,200.90296,80.974294,118.179173,187.38743,269.459835,157.737485,92.809489,399.209449,181.875423,254.917035,274.283252
28019,107.720815,83.37187,24.691155,144.383447,126.613938,133.428511,75.74139,147.623581,315.165893,339.651379,260.832706,576.307394,151.52581,262.490822,70.863527,127.860318,222.711893,378.134716,168.687488,242.492554,344.026325,325.289361,153.477671,291.013936
28020,41.546747,20.024866,8.87776,55.968592,30.653587,28.893744,11.33733,62.133049,112.318905,70.156627,39.901594,108.640457,41.491356,66.02485,40.467613,12.543595,17.268308,28.510338,31.772364,100.517094,167.155251,94.388602,25.084553,42.468172
28021,35.975691,20.030537,28.549764,88.181781,100.141045,74.034254,11.482296,63.205199,28.322607,34.510517,75.803442,25.704082,48.628798,55.4612,5.988251,15.379913,52.650322,106.276526,97.254278,78.652215,21.007372,35.871604,59.646919,168.882878
28022,41.613228,23.59181,20.754691,30.885488,33.477747,29.469629,58.902768,17.355685,75.779519,30.980689,32.452631,107.852676,68.945254,90.422862,18.802508,37.820859,69.698616,27.728152,10.659404,23.324584,6.385272,0.645492,68.263608,34.791722
28023,526.278368,282.749876,62.037768,191.443405,174.238818,638.20018,540.061638,582.782198,872.06145,250.213229,201.744944,372.215148,96.208743,129.576246,54.411688,598.668078,710.43986,441.088832,71.883428,167.509469,97.363826,66.914457,49.696138,108.712284
28024,72.959074,55.150225,95.133985,59.637786,190.43477,73.755303,91.895479,37.403562,54.931787,80.23157,62.295529,18.306151,0.584418,9.301246,6.164736,9.854913,0.240878,4.334227,1.365378,5.45764,2.567852,1.28545,11.959366,26.89286
28025,14.149097,49.57974,95.870191,91.1379,140.023475,38.765308,34.811971,71.929052,56.603635,18.442759,6.186734,61.922893,6.376243,9.410645,6.675316,16.141904,2.010693,3.9378,12.876253,0.643235,5.549285,24.615614,40.101708,32.235978
28026,10.26423,23.554857,0.656539,3.449592,2.627511,280.932858,1.395121,86.18229,6.730416,13.376994,409.754156,4.020593,280.826666,21.928245,0.246398,0.0,7.386198,165.735445,10.267086,36.515224,2551.494933,26.121349,75.750946,330.825233
28027,110.548397,31.862026,106.082601,73.524408,48.536679,23.463195,13.682412,20.127427,7.792301,67.041197,39.7435,3.515324,0.397193,6.526316,12.81689,8.849132,6.602689,2.145035,3.81605,0.715797,2.545131,5.894773,137.533316,81.110666
28028,9.274074,19.949534,13.910075,16.299774,96.724064,31.049976,50.039508,75.972445,22.011268,25.072524,53.925765,40.958934,45.478285,30.458586,25.407481,134.192873,306.089334,227.594018,192.614954,87.670334,99.858848,59.344538,81.669957,1.986787
28029,124.804085,131.939697,53.177423,242.427892,282.141814,153.013251,120.820704,114.815801,230.265671,388.641981,488.438936,305.905275,163.552332,85.917418,42.82297,151.179242,113.277388,216.773888,270.991271,267.019328,453.35669,136.780729,182.1368,408.428229
28030,0.567772,0.0,0.0,0.162324,0.487685,0.0,0.463288,0.0,0.247165,3.881867,0.162502,0.080955,0.485853,1.451476,0.0,0.0,2.11234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28031,0.905452,0.246869,1.317663,39.676604,56.158037,697.270009,27.903749,5.265291,42.068005,9.766635,11.244487,21.614656,11.609039,1.728292,0.0,0.316599,0.082409,141.812103,146.654802,15.960222,1.398707,19.588975,7.732912,17.361308
28032,321.26873,178.815123,150.554868,337.169333,629.871735,264.335817,358.415037,157.295134,143.055211,191.928397,212.640977,320.053488,378.587203,98.942473,46.666296,157.79872,151.323846,76.257281,105.46605,17.885638,19.972573,28.346117,112.04012,270.841128
28033,37.366202,17.851194,11.774324,16.310842,8.830638,17.836702,38.622406,10.656229,54.45803,65.861682,26.546108,27.776882,3.55419,8.387889,6.197276,7.98533,16.798591,0.161844,1.370583,0.724981,6.147923,1.611114,7.178002,13.558625
28034,241.372172,85.597007,135.441353,354.635639,603.902984,326.002906,419.933107,642.214153,2137.877902,828.504975,718.363783,735.461873,487.897498,188.847294,75.288139,412.906231,307.917128,306.129434,121.423058,245.196521,413.553602,116.571626,326.397501,205.916542
28035,715.674463,149.637333,198.927571,748.051056,570.832791,838.700701,1123.28811,1554.321259,2222.590225,1167.167924,1459.564664,771.703434,682.751232,532.677133,541.871859,1803.553593,1593.662828,768.141356,704.113883,876.173752,642.474407,306.322571,484.001446,181.424725
28036,8.797897,4.968996,5.863848,17.755604,10.187531,16.085523,21.072165,12.091048,12.986736,25.082923,2.384989,29.250332,3.741203,24.443049,0.488743,5.620936,3.499947,2.686577,3.906415,4.805311,15.073844,12.947617,8.880893,1.710347
28037,1848.782493,3635.687296,755.300575,2149.161544,2635.824708,3151.794504,1914.941507,2641.160758,4602.860697,1749.669526,1750.063754,1801.669503,3214.295876,1043.027074,556.322704,1549.593865,2319.71699,3233.727559,1683.730899,1288.075162,1331.410786,1628.852904,2618.175895,1414.321083
28038,1.409408,2.489422,10.52874,2.61347,3.204733,4.46248,8.039455,2.006324,2.072632,2.270614,0.331563,1.42903,6.71353,5.046411,2.174288,0.447373,0.912086,6.965143,2.404051,3.233548,2.238445,0.0,1.077708,4.311056
28039,12.215097,6.433834,6.191298,34.950751,27.075413,94.106143,4.620466,9.077172,24.594766,28.091257,11.719553,8.004389,146.813117,3.746267,1.154296,2.638336,4.126217,216.113047,102.995279,4.580991,483.718812,42.267947,104.74169,678.158571
28040,19.521235,7.04693,2.099592,22.056792,13.836666,17.63697,19.7771,16.315741,19.251083,15.039048,11.339067,14.939269,4.033652,2.182083,9.937113,4.119112,3.068524,0.08085,0.0,0.161524,0.0,0.0,0.807512,2.986584
28041,738.695279,95.825858,37.737857,164.690097,443.192979,238.723596,125.62623,266.849381,208.8015,230.683472,82.741846,72.419004,106.465718,105.229554,36.522146,126.564846,59.971686,123.710842,147.30632,118.961014,74.735469,111.083364,78.440168,175.170483
28042,125.534806,168.535516,125.615099,255.210649,288.180573,398.474032,139.100052,262.206259,584.906459,332.742763,219.479585,378.302923,66.808925,87.575364,196.953144,286.477768,329.641826,289.311562,430.835546,248.198467,145.709012,265.907759,282.502455,268.142125
28043,39.912846,15.239373,18.629819,132.048795,78.057531,57.772669,34.413118,85.275906,57.831823,44.847646,100.56499,50.387156,28.315196,27.540112,32.44929,38.782044,98.895686,153.909822,99.26305,154.631001,67.75783,136.276912,50.977541,159.625379
29001,0.084455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29003,0.168733,2.109297,1.434433,0.0,0.759388,4.55646,0.506254,0.168754,0.253131,0.16876,0.084364,1.603189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674896,2.952811,0.253093,0.0,0.0
29004,0.759608,2.273333,2.090302,3.91327,2.278703,2.531809,1.77235,0.928341,82.547496,11.64824,3.452509,4.641718,10.126492,3.038612,0.0,1.18171,3.797261,5.925211,4.726475,28.233657,22.280848,1.603589,0.759533,84.460932
29005,0.806168,0.0,0.0,0.506531,0.084422,0.337685,0.084419,0.506527,0.0,0.253254,0.0,0.084419,0.084419,0.0,0.0,0.0,0.0,0.0,0.0,0.017215,0.0,0.0,0.590971,0.0
29006,25.727198,1.01232,0.0,0.253092,0.08436,0.0,0.506133,0.421826,0.590654,2.096395,1.073468,0.506236,3.881741,1.096711,0.0,0.0,0.194226,4.473032,3.460371,13.515019,13.5913,11.561552,6.413637,12.912412
29007,0.0,0.253288,0.0,0.0,0.0,0.422181,0.0,0.928758,0.0,0.0,0.084433,0.084444,0.0,0.0,0.0,0.0,0.0,0.0,2.110929,0.0,1.688948,0.253294,0.0,0.0
29008,2.111128,0.168845,0.168903,0.42222,0.0,0.253374,0.0,0.0,3.209095,0.0,23.224215,0.168899,0.084453,0.675524,0.0,0.0,2.196104,3.209251,179.367587,99.385695,24.660533,1.266816,4.0539,21.45086
29009,0.422328,0.0,0.0,0.0,0.0,0.168923,0.0,0.0,0.0,0.084459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29010,0.084494,1.351858,0.507015,0.591486,0.0,0.760454,0.0,0.0,0.591524,0.845015,0.0,1.351861,1.267496,1.098506,0.0,0.0,0.0,0.0,0.0,2.400768,51.959632,52.200693,11.724241,0.422495
29011,3.206614,0.820014,0.421932,1.07289,0.421879,0.0,0.337543,0.253168,0.084381,5.283142,0.084376,1.096989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687405,0.3375,0.0,0.0,1.687369
29012,0.0,0.08443,0.0,0.168842,0.0,0.76,0.068885,0.084405,0.25335,0.0,0.0,0.253278,0.084417,0.0,0.0,0.0,0.0,1.012963,0.0,0.527341,0.0,0.422166,0.0,0.0
29013,6.166495,0.337879,0.168856,1.942808,0.506762,1.161799,0.084475,1.182561,1.773891,2.420421,0.168932,0.0,0.253249,0.422176,0.0,0.0,0.0,0.760223,0.0,0.0,0.0,0.0,48.07999,12.169936
29014,11.054602,0.850812,0.337549,2.133336,0.759535,0.253143,1.012643,0.0,2.109653,2.98625,0.0,0.421929,0.168808,0.168813,0.0,0.168803,0.0,0.0,0.0,2.595154,2.194618,0.0,0.0,0.0
29015,0.0,0.0,0.0,0.08448,0.168926,0.168973,0.422439,0.422343,0.0,0.760246,0.0,0.337843,0.168937,0.591265,0.337865,0.084473,0.084475,0.760152,0.0,0.168924,21.1161,2.26345,0.337853,2.702046
29016,0.422431,0.844964,0.0,1.098345,0.0,0.591427,0.0,0.0,2.112363,0.622246,0.084506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422489
29017,0.0,0.169091,0.676386,0.299388,0.0,0.19463,1.352743,0.507307,0.0,1.268216,0.169094,1.099112,7.439871,1.183612,0.0,2.62101,1.014555,8.069006,3.465675,1.775593,2.456325,1.014614,0.845476,9.722513
29018,0.084465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.743747,0.0,2.280649,0.749345,0.0,1.0981
29019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054371,0.0,0.08454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29020,42.009206,3.458953,0.0,0.168808,0.253088,7.159464,5.233527,2.278215,0.084431,2.44672,0.0,1.26546,0.67504,0.168842,0.0,0.0,0.421772,0.0,0.337562,0.0,1.773107,0.337598,0.0,0.0
29021,0.0,0.0,0.168784,0.0,0.253171,2.969429,1.265876,0.168797,0.0,0.168766,0.084392,0.253216,0.843995,0.0,0.0,0.0,0.08439,0.0,0.0,11.559845,0.56173,3.291611,0.0,2.110341
29022,0.0,0.0,0.0,0.0,0.0,0.169066,0.0,0.0,0.0,0.0,0.084533,0.084533,0.760794,0.0,0.0,0.760751,0.084527,1.398314,0.0,0.0,0.0,0.0,0.0,0.0
29024,0.0,0.0,0.0,0.675831,0.0,0.084476,0.0,0.0,0.0,0.0,0.0,0.0,0.337784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938392,9.982129,0.0,0.0
29025,0.422772,0.084565,0.422731,0.376746,0.338272,0.930246,0.338261,0.0,0.676484,1.099376,0.0,0.422822,6.596156,2.452326,0.084565,1.014749,1.77588,3.985164,6.84915,2.790668,32.885681,1.353051,2.867397,29.672248
29026,0.811068,0.168911,0.0,0.0,0.0,0.0,0.0,0.0,0.084449,0.084451,0.0,0.0,0.25339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280504,0.084462,0.0
29027,0.0,0.0,0.084564,0.0,0.0,0.312689,0.0,0.0,0.0,0.422821,0.0,0.0,0.422795,0.591915,0.422796,0.0,0.084554,0.761679,0.423458,0.591887,2.087563,3.1763,4.984155,0.676441
29028,0.0,0.169027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169048,2.53908,3.127514,0.0,0.0,1.098758,23.201313,8.198152,2.837007,23.72802,16.849563,6.339116,9.646204
29029,0.0,0.0,0.0,0.084499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084504,0.142803,0.0,0.0,0.0,0.0,0.0,17.746687,111.817859,21.461952,1.796597,0.0
29030,6.412661,9.339967,7.864494,13.416728,3.467836,15.948396,4.809688,12.571945,12.488719,7.088332,0.843812,20.673496,7.507902,2.362741,1.350102,1.687446,9.365134,19.076893,11.810852,22.613232,65.981677,20.841869,52.520861,37.376348
29032,0.0,0.0,0.0,0.0,0.0,0.0,0.084542,0.0,0.338121,0.0,0.0,0.0,0.0,0.0,0.0,0.676231,0.0,0.338142,1.098937,0.0,7.594745,1.69061,0.0,0.0
29033,0.0,0.0,0.0,0.0,0.337918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506937,0.279328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29034,27.227583,20.712427,30.090292,30.259152,34.031043,38.589974,21.226541,36.335267,62.995151,43.347656,47.438519,67.608588,10.537791,13.294368,21.07538,9.526406,35.120454,75.943053,58.762862,221.42187,280.320096,98.92101,50.754451,87.460302
29035,0.168873,0.0,0.0,0.0,0.0,0.16888,0.337732,0.0,0.0,0.253311,0.168896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29036,2.785087,1.012745,0.084389,1.434674,0.0,0.0,0.506358,0.253228,1.350489,1.604276,0.08439,1.687831,0.675288,0.084398,0.0,0.0,0.0,0.0,0.422007,1.350292,0.084401,0.0,0.0,1.266056
29037,1.436934,1.05967,0.169084,0.0,0.0,0.58802,0.0,0.0,0.338089,0.394792,0.084525,0.0,0.0,0.33803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29038,0.253351,0.0,0.0,0.168898,0.0,0.0,0.0,0.0,0.168924,0.0,0.0,0.253353,0.0,0.0,0.0,0.0,0.0,0.0,8.529076,0.0,1.097863,0.506717,0.0,0.0
29039,0.240381,0.0,0.0,0.759828,0.0,0.611898,0.168853,0.2533,0.337711,1.601676,0.253268,0.0,0.168852,0.0,0.0,0.0,0.0,0.0,0.675334,0.066874,0.0,0.0,0.506555,0.0
29040,1.434786,1.19798,0.506631,0.253263,0.0,0.168888,0.084395,0.421918,0.08442,0.759757,0.0,0.759687,0.25328,0.168905,0.0,0.0,0.422031,0.0,0.0,0.084406,0.422031,0.0,0.0,0.0
29041,0.0,0.422782,0.0,0.0,0.0,0.0,0.0,0.057034,0.0,0.0,0.0,0.169109,0.676406,0.169102,0.0,0.0,0.0,0.0,0.0,0.0,21.393401,27.263909,13.814103,0.084551
29042,0.0,0.169113,0.0,0.0,0.0,0.0,0.0,0.196285,0.0,0.0,0.0,0.253597,0.422689,0.0,0.0,0.0,0.0,0.0,0.591827,0.929994,27.407325,34.911943,6.990381,0.0
29043,0.168859,0.0,0.0,0.675431,0.0,0.0,0.168853,0.0,0.0,0.168859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29044,0.0,0.0,0.0,0.0,0.0,0.0,0.08454,0.0,0.0,0.0,0.0,0.0,0.084539,0.59176,0.0,0.0,0.0,0.0,0.0,5.410778,39.766973,6.932199,0.169085,0.0
30001,0.168647,1.939312,1.433474,1.31013,1.602001,8.937948,2.66292,0.758902,2.107914,6.492705,2.360979,2.782486,0.505828,0.084314,0.0,0.0,15.41887,5.985601,5.143284,0.927463,6.188241,1.643854,6.407419,2.613841
30002,0.92709,0.590027,0.758591,1.011666,1.687534,2.714882,1.116841,1.601275,2.361255,2.022705,4.468043,1.517143,0.084297,0.505664,0.674504,0.843066,0.674345,8.831187,0.202299,0.0,0.337136,0.505602,0.879723,2.697821
30003,306.729232,328.149589,144.461984,89.01145,445.987731,502.166052,192.388091,386.108384,484.419223,128.956404,459.481401,245.788695,165.097803,85.549526,86.049369,208.57305,241.79035,254.019449,199.631531,298.370219,226.304041,217.033363,244.514753,221.12018
30004,48.504003,6.833605,38.281215,6.411781,124.959368,20.521165,6.159563,41.379846,32.747613,24.802898,34.000169,20.576648,54.670537,42.882775,24.840585,64.375116,67.158067,89.585817,82.266488,56.278095,40.668986,28.474684,24.975557,62.24908
30005,4.665583,5.255724,4.835456,13.553705,5.938915,16.230379,25.282836,23.893469,61.537822,12.662307,10.094616,18.235102,7.636599,12.175394,8.376943,6.108967,21.915191,89.267241,31.866125,11.878338,11.669759,13.879046,18.562845,182.535717
30006,8.138341,0.847955,4.060522,3.983746,3.321688,34.356652,4.832498,7.291441,13.140086,23.994574,10.514111,7.385155,12.121642,36.82263,26.957419,33.825461,33.598107,51.719842,51.556757,56.063971,62.947598,43.155276,27.327759,602.205757
30007,0.084625,0.0,12.563227,0.084619,63.156873,0.0,0.338507,2.200453,2.792754,0.169273,0.507723,1.523149,3.894366,2.877577,0.0,24.641238,8.151035,21.717037,14.303079,0.84641,0.0,0.931067,15.255064,1.608085
30008,1.015177,0.253769,0.253769,0.2538,0.169192,1.099743,0.507536,0.508508,1.015182,0.507564,7.359728,0.845925,0.169197,0.592135,2.537826,11.535229,9.761806,11.5956,4.737228,8.712849,19.224666,11.907058,1.353431,23.351613
30010,21.766733,11.875455,25.27125,13.463482,26.307419,52.660124,45.688007,15.666335,55.75814,69.090303,23.650558,49.862123,36.407664,28.350067,29.265807,40.464923,63.989624,101.880694,93.522328,210.918216,124.906755,91.730557,70.300657,177.666039
30011,32.284266,21.412631,49.385564,25.710455,230.565881,22.68211,66.903802,51.261182,158.787618,50.714306,32.85952,99.656788,36.990956,23.636481,70.020916,42.669089,51.855163,148.511899,103.112989,94.548774,70.515431,40.403558,65.689595,154.015564
30012,5.179593,5.77343,6.112424,4.245263,3.990656,21.588405,8.217128,6.878458,28.293129,15.348943,9.765639,10.103879,13.626432,10.952774,22.017199,14.62198,17.982072,16.079684,30.728335,39.783903,15.283768,13.544901,59.297605,311.264837
30013,33.226125,66.206816,43.432499,145.74484,133.420181,83.450913,127.691064,90.278314,89.670042,111.01984,70.982607,51.028757,74.897084,66.522221,92.016429,129.771889,131.001125,142.07194,40.790911,116.258706,29.689958,38.625913,33.137438,52.216958
30014,1.101236,0.423575,2.799084,0.76246,12.030101,3.303936,3.889369,3.89696,11.946184,7.760289,8.81073,3.812636,0.084714,1.694315,3.725477,4.490033,20.345417,17.850904,20.999651,8.641274,6.220578,2.626105,1.948645,4.732427
30015,13.941233,26.285071,22.910179,18.291785,21.365837,22.32857,28.247443,12.980695,28.753898,14.079723,20.080735,19.923628,60.059028,61.416684,52.714443,46.493103,102.143265,62.62341,62.7938,63.388971,64.46971,43.943112,17.812671,48.76834
30016,4.834918,1.267145,3.547952,5.239592,11.742277,3.427968,3.801397,11.238715,2.11206,13.179828,3.463614,1.817663,4.329182,2.196463,5.92599,10.063684,45.922964,22.883584,2.450686,11.057245,17.1792,5.997897,10.141849,10.7324
30017,0.97946,1.774334,3.464127,0.253457,8.754541,0.760402,2.534787,12.927478,19.379744,12.589361,8.730766,4.309155,10.053918,11.145738,4.900543,22.222907,9.124681,25.517216,13.442172,11.743934,1.351774,5.998637,12.503662,5.441542
30018,0.0,0.847284,1.102511,0.340195,0.323618,2.552456,1.185956,2.205125,2.118171,1.165452,0.508351,2.626599,3.908344,5.477538,7.267068,37.154645,9.742665,22.197213,15.217886,9.318866,16.011266,11.778152,16.609222,584.942252
30019,5.855364,0.594052,1.866888,0.933394,3.56397,1.357754,3.139739,1.612312,1.188041,8.825936,2.036659,2.545747,2.683714,10.801567,19.156078,10.798534,21.129764,21.638491,5.091699,10.946658,22.212812,13.933803,9.975288,14.721973
30020,0.678435,0.424026,0.423956,1.356837,0.169589,1.695797,1.102312,0.423963,2.543719,4.777948,0.878562,4.239245,2.458919,8.540907,9.191117,28.239111,24.022479,26.453804,20.148635,16.19521,31.933998,15.411595,5.002488,26.35349
